TABLE "anxiety_user"
ATTRIBUTES 23
 f_0_a symbolic
 f_1_a symbolic
 f_2_a symbolic
 f_3_a symbolic
 f_4_a symbolic
 f_5_a symbolic
 f_6_a symbolic
 f_7_a symbolic
 f_8_a symbolic
 f_9_a symbolic
 child_number symbolic
 education symbolic
 gender symbolic
 partner_education symbolic
 partner_age symbolic
 no_of_daughters symbolic
 no_of_sons symbolic
 age_oldest_child symbolic
 average_child_age symbolic
 age symbolic
 years_of_mariage symbolic
 years_of_relationship symbolic
 group symbolic
OBJECTS 1970
"3-2" "1-2" "2-2" "1-2" "1-3" "1-2" "0-1" "2-1" "1-1" "2-1" "2-3" "0-1" "0-0" "0-0" "36-54" "0-2" "2-1" "10-9" "10-20" "35-54" "14-31" "18-33" "1-0"
"3-3" "1-3" "2-2" "1-0" "1-2" "1-2" "0-2" "2-2" "1-2" "2-2" "2-2" "0-1" "0-1" "0-1" "36-45" "0-1" "2-1" "10-13" "10-14" "35-44" "14-20" "18-22" "1-0"
"3-2" "1-1" "2-2" "1-2" "1-1" "1-1" "0-1" "2-1" "1-2" "2-2" "2-2" "0-1" "0-0" "0-1" "36-41" "0-1" "2-1" "10-8" "10-10" "35-38" "14-12" "18-14" "1-0"
"3-3" "1-2" "2-1" "1-1" "1-1" "1-1" "0-0" "2-3" "1-2" "2-1" "2-4" "0-1" "0-0" "0-1" "36-37" "0-3" "2-1" "10-5" "10-7" "35-35" "14-11" "18-14" "1-0"
"3-2" "1-2" "2-2" "1-2" "1-0" "1-1" "0-1" "2-2" "1-1" "2-1" "2-1" "0-1" "0-0" "0-1" "36-36" "0-0" "2-1" "10-12" "10-12" "35-36" "14-13" "18-18" "1-0"
"3-3" "1-2" "2-3" "1-1" "1-3" "1-2" "0-1" "2-2" "1-2" "2-2" "2-3" "0-1" "0-0" "0-1" "36-34" "0-2" "2-1" "10-5" "10-7" "35-34" "14-9" "18-10" "1-0"
"3-2" "1-2" "2-2" "1-2" "1-0" "1-1" "0-2" "2-1" "1-1" "2-2" "2-4" "0-1" "0-0" "0-1" "36-59" "0-3" "2-1" "10-19" "10-25" "35-60" "14-34" "18-37" "1-0"
"3-2" "1-2" "2-2" "1-2" "1-2" "1-2" "0-0" "2-1" "1-1" "2-1" "2-2" "0-1" "0-1" "0-1" "36-48" "0-1" "2-1" "10-16" "10-19" "35-51" "14-24" "18-24" "1-0"
"3-3" "1-2" "2-1" "1-1" "1-1" "1-1" "0-0" "2-3" "1-3" "2-2" "2-3" "0-1" "0-0" "0-1" "36-59" "0-0" "2-3" "10-20" "10-28" "35-58" "14-34" "18-36" "1-0"
"3-3" "1-3" "2-1" "1-1" "1-2" "1-2" "0-2" "2-1" "1-1" "2-1" "2-0" "0-1" "0-1" "0-1" "36-41" "0-0" "2-0" "10-0" "10-0" "35-45" "14-13" "18-16" "1-0"
"3-2" "1-1" "2-2" "1-2" "1-2" "1-1" "0-0" "2-1" "1-1" "2-1" "2-3" "0-0" "0-0" "0-1" "36-59" "0-2" "2-1" "10-20" "10-24" "35-58" "14-28" "18-28" "1-0"
"3-3" "1-0" "2-3" "1-3" "1-1" "1-1" "0-1" "2-2" "1-1" "2-1" "2-2" "0-1" "0-0" "0-1" "36-36" "0-1" "2-1" "10-3" "10-4" "35-30" "14-7" "18-10" "1-0"
"3-2" "1-2" "2-3" "1-1" "1-1" "1-2" "0-1" "2-2" "1-1" "2-2" "2-2" "0-1" "0-1" "0-1" "36-34" "0-1" "2-1" "10-4" "10-6" "35-27" "14-9" "18-13" "1-0"
"3-3" "1-1" "2-2" "1-0" "1-1" "1-1" "0-1" "2-2" "1-1" "2-1" "2-3" "0-1" "0-0" "0-1" "36-57" "0-0" "2-3" "10-10" "10-12" "35-44" "14-16" "18-18" "1-0"
"3-2" "1-1" "2-2" "1-1" "1-1" "1-1" "0-1" "2-2" "1-2" "2-2" "2-2" "0-1" "0-0" "0-1" "36-49" "0-1" "2-1" "10-13" "10-20" "35-50" "14-27" "18-28" "1-0"
"3-2" "1-2" "2-0" "1-2" "1-2" "1-2" "0-0" "2-3" "1-0" "2-2" "2-3" "0-1" "0-0" "0-1" "36-49" "0-1" "2-2" "10-8" "10-13" "35-45" "14-20" "18-24" "1-0"
"3-3" "1-1" "2-3" "1-0" "1-1" "1-3" "0-0" "2-2" "1-0" "2-0" "2-2" "0-1" "0-0" "0-1" "36-34" "0-0" "2-2" "10-5" "10-6" "35-33" "14-10" "18-16" "1-0"
"3-3" "1-1" "2-2" "1-2" "1-1" "1-1" "0-1" "2-2" "1-1" "2-2" "2-2" "0-1" "0-0" "0-1" "36-40" "0-1" "2-1" "10-7" "10-8" "35-33" "14-11" "18-14" "1-0"
"3-2" "1-2" "2-2" "1-1" "1-1" "1-2" "0-1" "2-2" "1-2" "2-2" "2-3" "0-0" "0-0" "0-1" "36-53" "0-1" "2-2" "10-17" "10-25" "35-53" "14-31" "18-37" "1-0"
"1-2" "0-1" "1-1" "3-2" "1-1" "0-0" "0-0" "1-3" "1-1" "1-2" "3-6" "1-1" "1-1" "1-1" "40-40" "0-4" "3-2" "5-3" "8-9" "38-40" "13-16" "19-22" "1-0"
"1-3" "0-0" "1-3" "3-1" "1-0" "0-0" "0-0" "1-3" "1-1" "1-1" "3-2" "1-1" "1-0" "1-1" "40-61" "0-1" "3-1" "5-23" "8-24" "38-53" "13-29" "19-29" "1-0"
"1-3" "0-1" "1-3" "3-1" "1-2" "0-2" "0-0" "1-3" "1-2" "1-2" "3-2" "1-1" "1-0" "1-1" "40-61" "0-1" "3-1" "5-23" "8-24" "38-53" "13-29" "19-29" "1-0"
"1-2" "0-2" "1-3" "3-2" "1-1" "0-2" "0-0" "1-2" "1-0" "1-2" "3-2" "1-0" "1-1" "1-1" "40-40" "0-2" "3-0" "5-4" "8-5" "38-39" "13-6" "19-11" "1-0"
"1-2" "0-2" "1-2" "3-2" "1-2" "0-1" "0-1" "1-1" "1-2" "1-1" "3-5" "1-1" "1-1" "1-0" "40-54" "0-2" "3-3" "5-17" "8-26" "38-59" "13-32" "19-38" "1-0"
"1-2" "0-3" "1-3" "3-1" "1-3" "0-2" "0-2" "1-3" "1-3" "1-3" "3-2" "1-1" "1-1" "1-1" "40-47" "0-1" "3-1" "5-10" "8-12" "38-50" "13-19" "19-22" "1-0"
"1-2" "0-2" "1-2" "3-1" "1-2" "0-2" "0-1" "1-2" "1-2" "1-2" "3-0" "1-1" "1-0" "1-1" "40-45" "0-0" "3-0" "5-0" "8-0" "38-41" "13-13" "19-16" "1-0"
"1-0" "0-1" "1-1" "3-2" "1-0" "0-0" "0-0" "1-1" "1-1" "1-0" "3-3" "1-0" "1-0" "1-0" "40-53" "0-2" "3-1" "5-14" "8-20" "38-53" "13-27" "19-29" "1-2"
"1-3" "0-0" "1-3" "3-1" "1-2" "0-2" "0-0" "1-2" "1-1" "1-2" "3-2" "1-1" "1-1" "1-1" "40-30" "0-1" "3-1" "5-3" "8-4" "38-36" "13-7" "19-10" "1-0"
"1-2" "0-2" "1-1" "3-2" "1-1" "0-1" "0-1" "1-2" "1-1" "1-1" "3-2" "1-1" "1-0" "1-1" "40-51" "0-1" "3-1" "5-16" "8-19" "38-48" "13-24" "19-24" "1-0"
"1-2" "0-2" "1-3" "3-1" "1-2" "0-2" "0-1" "1-2" "1-2" "1-3" "3-0" "1-1" "1-1" "1-1" "40-33" "0-0" "3-0" "5-0" "8-0" "38-35" "13-6" "19-13" "1-0"
"1-2" "0-1" "1-1" "3-1" "1-0" "0-1" "0-0" "1-2" "1-1" "1-2" "3-1" "1-1" "1-0" "1-1" "40-41" "0-0" "3-1" "5-9" "8-9" "38-40" "13-14" "19-17" "1-0"
"1-3" "0-2" "1-2" "3-2" "1-2" "0-1" "0-0" "1-1" "1-1" "1-1" "3-4" "1-1" "1-0" "1-1" "40-59" "0-3" "3-1" "5-19" "8-25" "38-60" "13-34" "19-37" "1-0"
"1-3" "0-2" "1-2" "3-1" "1-1" "0-2" "0-0" "1-2" "1-3" "1-1" "3-6" "1-1" "1-1" "1-1" "40-52" "0-3" "3-3" "5-12" "8-21" "38-54" "13-29" "19-30" "1-0"
"1-1" "0-2" "1-2" "3-1" "1-1" "0-1" "0-1" "1-1" "1-1" "1-1" "3-2" "1-1" "1-0" "1-1" "40-40" "0-1" "3-1" "5-7" "8-12" "38-43" "13-9" "19-15" "1-0"
"1-2" "0-2" "1-2" "3-2" "1-3" "0-2" "0-1" "1-1" "1-1" "1-1" "3-3" "1-1" "1-0" "1-0" "40-54" "0-2" "3-1" "5-9" "8-20" "38-54" "13-31" "19-33" "1-0"
"1-3" "0-3" "1-2" "3-0" "1-2" "0-2" "0-2" "1-2" "1-2" "1-2" "3-2" "1-1" "1-1" "1-1" "40-45" "0-1" "3-1" "5-13" "8-14" "38-44" "13-20" "19-22" "1-0"
"1-2" "0-1" "1-2" "3-2" "1-1" "0-1" "0-1" "1-1" "1-2" "1-2" "3-2" "1-1" "1-0" "1-1" "40-41" "0-1" "3-1" "5-8" "8-10" "38-38" "13-12" "19-14" "1-0"
"1-3" "0-2" "1-1" "3-1" "1-1" "0-1" "0-0" "1-3" "1-2" "1-1" "3-4" "1-1" "1-0" "1-1" "40-37" "0-3" "3-1" "5-5" "8-7" "38-35" "13-11" "19-14" "1-0"
"1-2" "0-2" "1-2" "3-2" "1-0" "0-1" "0-1" "1-2" "1-1" "1-1" "3-1" "1-1" "1-0" "1-1" "40-36" "0-0" "3-1" "5-12" "8-12" "38-36" "13-13" "19-18" "1-0"
"1-3" "0-2" "1-3" "3-1" "1-3" "0-2" "0-1" "1-2" "1-2" "1-2" "3-3" "1-1" "1-0" "1-1" "40-34" "0-2" "3-1" "5-5" "8-7" "38-34" "13-9" "19-10" "1-0"
"1-2" "0-2" "1-2" "3-2" "1-0" "0-1" "0-2" "1-1" "1-1" "1-2" "3-4" "1-1" "1-0" "1-1" "40-59" "0-3" "3-1" "5-19" "8-25" "38-60" "13-34" "19-37" "1-0"
"1-2" "0-2" "1-2" "3-2" "1-2" "0-2" "0-0" "1-1" "1-1" "1-1" "3-2" "1-1" "1-1" "1-1" "40-48" "0-1" "3-1" "5-16" "8-19" "38-51" "13-24" "19-24" "1-0"
"1-3" "0-2" "1-1" "3-1" "1-1" "0-1" "0-0" "1-3" "1-3" "1-2" "3-3" "1-1" "1-0" "1-1" "40-59" "0-0" "3-3" "5-20" "8-28" "38-58" "13-34" "19-36" "1-0"
"1-3" "0-3" "1-1" "3-1" "1-2" "0-2" "0-2" "1-1" "1-1" "1-1" "3-0" "1-1" "1-1" "1-1" "40-41" "0-0" "3-0" "5-0" "8-0" "38-45" "13-13" "19-16" "1-0"
"1-2" "0-1" "1-2" "3-2" "1-2" "0-1" "0-0" "1-1" "1-1" "1-1" "3-3" "1-0" "1-0" "1-1" "40-59" "0-2" "3-1" "5-20" "8-24" "38-58" "13-28" "19-28" "1-0"
"1-3" "0-0" "1-3" "3-3" "1-1" "0-1" "0-1" "1-2" "1-1" "1-1" "3-2" "1-1" "1-0" "1-1" "40-36" "0-1" "3-1" "5-3" "8-4" "38-30" "13-7" "19-10" "1-0"
"1-2" "0-2" "1-3" "3-1" "1-1" "0-2" "0-1" "1-2" "1-1" "1-2" "3-2" "1-1" "1-1" "1-1" "40-34" "0-1" "3-1" "5-4" "8-6" "38-27" "13-9" "19-13" "1-0"
"1-3" "0-1" "1-2" "3-0" "1-1" "0-1" "0-1" "1-2" "1-1" "1-1" "3-3" "1-1" "1-0" "1-1" "40-57" "0-0" "3-3" "5-10" "8-12" "38-44" "13-16" "19-18" "1-0"
"1-2" "0-1" "1-2" "3-1" "1-1" "0-1" "0-1" "1-2" "1-2" "1-2" "3-2" "1-1" "1-0" "1-1" "40-49" "0-1" "3-1" "5-13" "8-20" "38-50" "13-27" "19-28" "1-0"
"1-2" "0-2" "1-0" "3-2" "1-2" "0-2" "0-0" "1-3" "1-0" "1-2" "3-3" "1-1" "1-0" "1-1" "40-49" "0-1" "3-2" "5-8" "8-13" "38-45" "13-20" "19-24" "1-0"
"1-3" "0-1" "1-3" "3-0" "1-1" "0-3" "0-0" "1-2" "1-0" "1-0" "3-2" "1-1" "1-0" "1-1" "40-34" "0-0" "3-2" "5-5" "8-6" "38-33" "13-10" "19-16" "1-0"
"1-3" "0-1" "1-2" "3-2" "1-1" "0-1" "0-1" "1-2" "1-1" "1-2" "3-2" "1-1" "1-0" "1-1" "40-40" "0-1" "3-1" "5-7" "8-8" "38-33" "13-11" "19-14" "1-0"
"1-2" "0-2" "1-2" "3-1" "1-1" "0-2" "0-1" "1-2" "1-2" "1-2" "3-3" "1-0" "1-0" "1-1" "40-53" "0-1" "3-2" "5-17" "8-25" "38-53" "13-31" "19-37" "1-0"
"1-2" "0-1" "0-1" "3-2" "1-1" "0-0" "0-0" "0-3" "0-1" "1-2" "2-6" "1-1" "1-1" "1-1" "38-40" "1-4" "1-2" "8-3" "10-9" "41-40" "12-16" "14-22" "1-0"
"1-3" "0-0" "0-3" "3-1" "1-0" "0-0" "0-0" "0-3" "0-1" "1-1" "2-2" "1-1" "1-0" "1-1" "38-61" "1-1" "1-1" "8-23" "10-24" "41-53" "12-29" "14-29" "1-0"
"1-3" "0-1" "0-3" "3-1" "1-2" "0-2" "0-0" "0-3" "0-2" "1-2" "2-2" "1-1" "1-0" "1-1" "38-61" "1-1" "1-1" "8-23" "10-24" "41-53" "12-29" "14-29" "1-0"
"1-2" "0-2" "0-3" "3-2" "1-1" "0-2" "0-0" "0-2" "0-0" "1-2" "2-2" "1-0" "1-1" "1-1" "38-40" "1-2" "1-0" "8-4" "10-5" "41-39" "12-6" "14-11" "1-0"
"1-2" "0-2" "0-2" "3-2" "1-2" "0-1" "0-1" "0-1" "0-2" "1-1" "2-5" "1-1" "1-1" "1-0" "38-54" "1-2" "1-3" "8-17" "10-26" "41-59" "12-32" "14-38" "1-0"
"1-2" "0-3" "0-3" "3-1" "1-3" "0-2" "0-2" "0-3" "0-3" "1-3" "2-2" "1-1" "1-1" "1-1" "38-47" "1-1" "1-1" "8-10" "10-12" "41-50" "12-19" "14-22" "1-0"
"1-2" "0-2" "0-2" "3-1" "1-2" "0-2" "0-1" "0-2" "0-2" "1-2" "2-0" "1-1" "1-0" "1-1" "38-45" "1-0" "1-0" "8-0" "10-0" "41-41" "12-13" "14-16" "1-0"
"1-0" "0-1" "0-1" "3-2" "1-0" "0-0" "0-0" "0-1" "0-1" "1-0" "2-3" "1-0" "1-0" "1-0" "38-53" "1-2" "1-1" "8-14" "10-20" "41-53" "12-27" "14-29" "1-2"
"1-3" "0-0" "0-3" "3-1" "1-2" "0-2" "0-0" "0-2" "0-1" "1-2" "2-2" "1-1" "1-1" "1-1" "38-30" "1-1" "1-1" "8-3" "10-4" "41-36" "12-7" "14-10" "1-0"
"1-2" "0-2" "0-1" "3-2" "1-1" "0-1" "0-1" "0-2" "0-1" "1-1" "2-2" "1-1" "1-0" "1-1" "38-51" "1-1" "1-1" "8-16" "10-19" "41-48" "12-24" "14-24" "1-0"
"1-2" "0-2" "0-3" "3-1" "1-2" "0-2" "0-1" "0-2" "0-2" "1-3" "2-0" "1-1" "1-1" "1-1" "38-33" "1-0" "1-0" "8-0" "10-0" "41-35" "12-6" "14-13" "1-0"
"1-2" "0-1" "0-1" "3-1" "1-0" "0-1" "0-0" "0-2" "0-1" "1-2" "2-1" "1-1" "1-0" "1-1" "38-41" "1-0" "1-1" "8-9" "10-9" "41-40" "12-14" "14-17" "1-0"
"1-3" "0-2" "0-2" "3-2" "1-2" "0-1" "0-0" "0-1" "0-1" "1-1" "2-4" "1-1" "1-0" "1-1" "38-59" "1-3" "1-1" "8-19" "10-25" "41-60" "12-34" "14-37" "1-0"
"1-3" "0-2" "0-2" "3-1" "1-1" "0-2" "0-0" "0-2" "0-3" "1-1" "2-6" "1-1" "1-1" "1-1" "38-52" "1-3" "1-3" "8-12" "10-21" "41-54" "12-29" "14-30" "1-0"
"1-1" "0-2" "0-2" "3-1" "1-1" "0-1" "0-1" "0-1" "0-1" "1-1" "2-2" "1-1" "1-0" "1-1" "38-40" "1-1" "1-1" "8-7" "10-12" "41-43" "12-9" "14-15" "1-0"
"1-2" "0-2" "0-2" "3-2" "1-3" "0-2" "0-1" "0-1" "0-1" "1-1" "2-3" "1-1" "1-0" "1-0" "38-54" "1-2" "1-1" "8-9" "10-20" "41-54" "12-31" "14-33" "1-0"
"1-3" "0-3" "0-2" "3-0" "1-2" "0-2" "0-2" "0-2" "0-2" "1-2" "2-2" "1-1" "1-1" "1-1" "38-45" "1-1" "1-1" "8-13" "10-14" "41-44" "12-20" "14-22" "1-0"
"1-2" "0-1" "0-2" "3-2" "1-1" "0-1" "0-1" "0-1" "0-2" "1-2" "2-2" "1-1" "1-0" "1-1" "38-41" "1-1" "1-1" "8-8" "10-10" "41-38" "12-12" "14-14" "1-0"
"1-3" "0-2" "0-1" "3-1" "1-1" "0-1" "0-0" "0-3" "0-2" "1-1" "2-4" "1-1" "1-0" "1-1" "38-37" "1-3" "1-1" "8-5" "10-7" "41-35" "12-11" "14-14" "1-0"
"1-2" "0-2" "0-2" "3-2" "1-0" "0-1" "0-1" "0-2" "0-1" "1-1" "2-1" "1-1" "1-0" "1-1" "38-36" "1-0" "1-1" "8-12" "10-12" "41-36" "12-13" "14-18" "1-0"
"1-3" "0-2" "0-3" "3-1" "1-3" "0-2" "0-1" "0-2" "0-2" "1-2" "2-3" "1-1" "1-0" "1-1" "38-34" "1-2" "1-1" "8-5" "10-7" "41-34" "12-9" "14-10" "1-0"
"1-2" "0-2" "0-2" "3-2" "1-0" "0-1" "0-2" "0-1" "0-1" "1-2" "2-4" "1-1" "1-0" "1-1" "38-59" "1-3" "1-1" "8-19" "10-25" "41-60" "12-34" "14-37" "1-0"
"1-2" "0-2" "0-2" "3-2" "1-2" "0-2" "0-0" "0-1" "0-1" "1-1" "2-2" "1-1" "1-1" "1-1" "38-48" "1-1" "1-1" "8-16" "10-19" "41-51" "12-24" "14-24" "1-0"
"1-3" "0-2" "0-1" "3-1" "1-1" "0-1" "0-0" "0-3" "0-3" "1-2" "2-3" "1-1" "1-0" "1-1" "38-59" "1-0" "1-3" "8-20" "10-28" "41-58" "12-34" "14-36" "1-0"
"1-3" "0-3" "0-1" "3-1" "1-2" "0-2" "0-2" "0-1" "0-1" "1-1" "2-0" "1-1" "1-1" "1-1" "38-41" "1-0" "1-0" "8-0" "10-0" "41-45" "12-13" "14-16" "1-0"
"1-2" "0-1" "0-2" "3-2" "1-2" "0-1" "0-0" "0-1" "0-1" "1-1" "2-3" "1-0" "1-0" "1-1" "38-59" "1-2" "1-1" "8-20" "10-24" "41-58" "12-28" "14-28" "1-0"
"1-3" "0-0" "0-3" "3-3" "1-1" "0-1" "0-1" "0-2" "0-1" "1-1" "2-2" "1-1" "1-0" "1-1" "38-36" "1-1" "1-1" "8-3" "10-4" "41-30" "12-7" "14-10" "1-0"
"1-2" "0-2" "0-3" "3-1" "1-1" "0-2" "0-1" "0-2" "0-1" "1-2" "2-2" "1-1" "1-1" "1-1" "38-34" "1-1" "1-1" "8-4" "10-6" "41-27" "12-9" "14-13" "1-0"
"1-3" "0-1" "0-2" "3-0" "1-1" "0-1" "0-1" "0-2" "0-1" "1-1" "2-3" "1-1" "1-0" "1-1" "38-57" "1-0" "1-3" "8-10" "10-12" "41-44" "12-16" "14-18" "1-0"
"1-2" "0-1" "0-2" "3-1" "1-1" "0-1" "0-1" "0-2" "0-2" "1-2" "2-2" "1-1" "1-0" "1-1" "38-49" "1-1" "1-1" "8-13" "10-20" "41-50" "12-27" "14-28" "1-0"
"1-2" "0-2" "0-0" "3-2" "1-2" "0-2" "0-0" "0-3" "0-0" "1-2" "2-3" "1-1" "1-0" "1-1" "38-49" "1-1" "1-2" "8-8" "10-13" "41-45" "12-20" "14-24" "1-0"
"1-3" "0-1" "0-3" "3-0" "1-1" "0-3" "0-0" "0-2" "0-0" "1-0" "2-2" "1-1" "1-0" "1-1" "38-34" "1-0" "1-2" "8-5" "10-6" "41-33" "12-10" "14-16" "1-0"
"1-3" "0-1" "0-2" "3-2" "1-1" "0-1" "0-1" "0-2" "0-1" "1-2" "2-2" "1-1" "1-0" "1-1" "38-40" "1-1" "1-1" "8-7" "10-8" "41-33" "12-11" "14-14" "1-0"
"1-2" "0-2" "0-2" "3-1" "1-1" "0-2" "0-1" "0-2" "0-2" "1-2" "2-3" "1-0" "1-0" "1-1" "38-53" "1-1" "1-2" "8-17" "10-25" "41-53" "12-31" "14-37" "1-0"
"2-2" "2-1" "3-3" "1-1" "1-0" "2-1" "1-0" "2-0" "1-0" "2-0" "2-4" "1-1" "1-0" "1-1" "34-45" "1-2" "1-2" "4-11" "6-16" "27-45" "9-21" "13-27" "0-1"
"2-1" "2-0" "3-1" "1-2" "1-1" "2-1" "1-0" "2-1" "1-0" "2-1" "2-2" "1-1" "1-0" "1-1" "34-51" "1-1" "1-1" "4-15" "6-17" "27-49" "9-24" "13-32" "0-1"
"2-0" "2-1" "3-1" "1-2" "1-0" "2-0" "1-0" "2-1" "1-1" "2-0" "2-3" "1-0" "1-0" "1-0" "34-53" "1-2" "1-1" "4-14" "6-20" "27-53" "9-27" "13-29" "0-2"
"2-1" "2-1" "3-1" "1-1" "1-1" "2-1" "1-0" "2-0" "1-0" "2-0" "2-3" "1-1" "1-1" "1-0" "34-53" "1-1" "1-2" "4-17" "6-25" "27-53" "9-31" "13-37" "0-1"
"2-1" "2-1" "3-1" "1-2" "1-1" "2-1" "1-0" "2-1" "1-1" "2-2" "2-3" "1-1" "1-1" "1-1" "34-45" "1-1" "1-2" "4-8" "6-13" "27-49" "9-20" "13-24" "0-1"
"2-1" "2-0" "3-1" "1-1" "1-0" "2-1" "1-0" "2-1" "1-1" "2-1" "2-4" "1-1" "1-1" "1-1" "34-46" "1-1" "1-3" "4-7" "6-12" "27-44" "9-21" "13-23" "0-1"
"2-0" "2-0" "3-0" "1-3" "1-0" "2-0" "1-0" "2-1" "1-1" "2-0" "2-2" "1-1" "1-1" "1-1" "34-42" "1-0" "1-2" "4-12" "6-13" "27-40" "9-15" "13-17" "0-1"
"2-2" "2-1" "3-0" "1-2" "1-0" "2-0" "1-0" "2-0" "1-2" "2-0" "2-5" "1-1" "1-1" "1-1" "34-43" "1-1" "1-4" "4-11" "6-14" "27-46" "9-20" "13-22" "0-1"
"2-1" "2-1" "3-2" "1-3" "1-0" "2-0" "1-0" "2-0" "1-0" "2-0" "2-2" "1-1" "1-0" "1-1" "34-41" "1-1" "1-1" "4-12" "6-14" "27-41" "9-16" "13-22" "0-1"
"2-1" "2-1" "3-1" "1-3" "1-0" "2-1" "1-0" "2-1" "1-1" "2-1" "2-5" "1-1" "1-0" "1-1" "34-46" "1-1" "1-4" "4-11" "6-14" "27-43" "9-20" "13-22" "0-1"
"2-1" "2-0" "3-1" "1-1" "1-0" "2-1" "1-0" "2-1" "1-1" "2-1" "2-3" "1-0" "1-1" "1-1" "34-44" "1-0" "1-3" "4-11" "6-14" "27-53" "9-19" "13-21" "0-1"
"2-1" "2-0" "3-1" "1-3" "1-0" "2-0" "1-0" "2-0" "1-0" "2-0" "2-1" "1-1" "1-1" "1-1" "34-47" "1-1" "1-0" "4-10" "6-10" "27-49" "9-22" "13-25" "0-1"
"2-2" "2-0" "3-0" "1-2" "1-0" "2-1" "1-0" "2-0" "1-0" "2-0" "2-2" "1-1" "1-1" "1-1" "34-40" "1-2" "1-0" "4-12" "6-13" "27-40" "9-18" "13-22" "0-1"
"2-1" "2-1" "3-1" "1-2" "1-1" "2-1" "1-0" "2-0" "1-1" "2-1" "2-3" "1-1" "1-1" "1-1" "34-44" "1-1" "1-2" "4-6" "6-12" "27-48" "9-19" "13-24" "0-1"
"2-1" "2-1" "3-1" "1-2" "1-0" "2-1" "1-1" "2-2" "1-1" "2-1" "2-4" "1-1" "1-0" "1-1" "34-40" "1-4" "1-0" "4-6" "6-8" "27-34" "9-10" "13-12" "0-1"
"2-3" "2-0" "3-2" "1-3" "1-0" "2-2" "1-0" "2-0" "1-0" "2-0" "2-2" "1-1" "1-0" "1-1" "34-44" "1-1" "1-1" "4-13" "6-14" "27-45" "9-20" "13-22" "0-1"
"2-1" "2-0" "3-1" "1-2" "1-1" "2-0" "1-0" "2-0" "1-0" "2-1" "2-1" "1-1" "1-1" "1-1" "34-36" "1-1" "1-0" "4-7" "6-7" "27-37" "9-8" "13-10" "0-1"
"2-1" "2-1" "3-1" "1-1" "1-1" "2-1" "1-0" "2-1" "1-0" "2-0" "2-2" "1-1" "1-1" "1-1" "34-35" "1-2" "1-0" "4-4" "6-6" "27-34" "9-9" "13-11" "0-1"
"2-1" "2-0" "3-1" "1-3" "1-1" "2-1" "1-0" "2-1" "1-0" "2-0" "2-3" "1-1" "1-0" "1-1" "34-45" "1-1" "1-2" "4-9" "6-12" "27-43" "9-18" "13-20" "0-1"
"2-1" "2-0" "3-0" "1-2" "1-0" "2-0" "1-0" "2-1" "1-1" "2-0" "2-3" "1-1" "1-1" "1-1" "34-39" "1-2" "1-1" "4-4" "6-7" "27-38" "9-10" "13-12" "0-1"
"2-2" "2-1" "3-2" "1-3" "1-0" "2-0" "1-0" "2-1" "1-1" "2-2" "2-2" "1-1" "1-0" "1-1" "34-41" "1-2" "1-0" "4-10" "6-12" "27-41" "9-15" "13-16" "0-1"
"2-1" "2-1" "3-2" "1-2" "1-0" "2-0" "1-0" "2-0" "1-0" "2-0" "2-3" "1-1" "1-1" "1-1" "34-40" "1-1" "1-2" "4-10" "6-13" "27-46" "9-19" "13-22" "0-1"
"2-1" "2-0" "3-1" "1-2" "1-0" "2-0" "1-0" "2-2" "1-0" "2-1" "2-2" "1-1" "1-0" "1-1" "34-48" "1-1" "1-1" "4-10" "6-15" "27-49" "9-4" "13-26" "0-1"
"2-2" "2-2" "3-2" "1-2" "1-1" "2-1" "1-0" "2-1" "1-2" "2-1" "2-1" "1-1" "1-0" "1-1" "34-49" "1-1" "1-0" "4-10" "6-10" "27-47" "9-22" "13-25" "0-1"
"2-1" "2-0" "3-1" "1-2" "1-0" "2-1" "1-0" "2-1" "1-1" "2-1" "2-0" "1-1" "1-1" "1-0" "34-51" "1-0" "1-0" "4-0" "6-0" "27-53" "9-5" "13-6" "0-1"
"2-3" "2-1" "3-2" "1-1" "1-1" "2-1" "1-0" "2-2" "1-1" "2-2" "2-2" "1-0" "1-0" "1-0" "34-36" "1-0" "1-2" "4-10" "6-10" "27-35" "9-14" "13-18" "0-1"
"2-1" "2-0" "3-1" "1-3" "1-1" "2-0" "1-0" "2-1" "1-1" "2-1" "2-3" "1-1" "1-1" "1-1" "34-40" "1-0" "1-3" "4-5" "6-8" "27-38" "9-13" "13-19" "0-1"
"2-1" "2-0" "3-0" "1-3" "1-1" "2-0" "1-0" "2-0" "1-0" "2-1" "2-2" "1-1" "1-1" "1-1" "34-38" "1-1" "1-1" "4-8" "6-10" "27-41" "9-12" "13-14" "0-1"
"2-2" "2-1" "3-1" "1-1" "1-0" "2-1" "1-0" "2-2" "1-0" "2-0" "2-4" "1-1" "1-0" "1-1" "34-48" "1-2" "1-2" "4-11" "6-14" "27-45" "9-20" "13-23" "0-1"
"3-2" "1-1" "2-3" "0-1" "1-0" "1-1" "1-0" "2-0" "1-0" "1-0" "3-4" "1-1" "0-0" "1-1" "57-45" "0-2" "3-2" "10-11" "12-16" "44-45" "16-21" "18-27" "0-1"
"3-1" "1-0" "2-1" "0-2" "1-1" "1-1" "1-0" "2-1" "1-0" "1-1" "3-2" "1-1" "0-0" "1-1" "57-51" "0-1" "3-1" "10-15" "12-17" "44-49" "16-24" "18-32" "0-1"
